signal_time,symbol,side,playbook,score,macro_trend,momentum_rsi,momentum_ema,momentum_macd,sr_proximity,sr_quality,structural_events,ls_ratio,funding_rate,oi_behavior,nearest_level,nearest_label,entry,sl,tp,rr,sl_pct,outcome,R,mae_R,mfe_R,reached_half,bars_held,n_fills,fill_time,exit_time,ext_4h_ema200,ltf_exh,ltf_hard,adx
2023-07-19 06:00:00+00:00,BTCUSD,LONG,continuation,56,18,2,10,3,12,4,2,1,3,1,29705.486,D1_SUPPORT,29984.50082,29408.43114,31397.7,2.453,0.0192,SL,-0.597,-1.709,0.752,False,122,3,2023-07-19 07:00:00+00:00,2023-07-24 09:00:00+00:00,0.0127,8.0,False,36.6
2023-08-02 02:00:00+00:00,BTCUSD,LONG,continuation,61,18,5,7,3,15,4,4,1,3,1,29705.486,D1_SUPPORT,29751.23828,29304.969706,31114.2425,3.054,0.015,SL,-1.0,-1.116,0.0,False,11,2,2023-08-02 03:00:00+00:00,2023-08-02 14:00:00+00:00,0.0093,27.0,False,19.2
2023-08-09 11:00:00+00:00,BTCUSD,LONG,continuation,60,18,5,7,1,15,4,2,4,3,1,29762.488333,D1_SUPPORT,29828.54336,29381.11521,31114.2425,2.874,0.015,SL,-1.0,-1.01,0.0,False,6,2,2023-08-09 14:00:00+00:00,2023-08-09 20:00:00+00:00,0.0153,9.0,False,24.4
2023-09-16 09:00:00+00:00,BTCUSD,SHORT,continuation,55,18,2,0,5,15,4,3,4,3,1,26681.272857,D1_RESISTANCE,26554.44288,26952.759523,25666.894667,2.228,0.015,SL,-1.0,-1.594,0.445,False,46,2,2023-09-16 12:00:00+00:00,2023-09-18 10:00:00+00:00,-0.0055,13.0,False,32.5
2023-09-20 03:00:00+00:00,BTCUSD,LONG,continuation,57,25,2,7,0,9,4,2,4,3,1,26646.818333,D1_SUPPORT,27019.42299,26614.131645,28437.942697,3.5,0.015,SL,-1.0,-1.136,0.692,False,31,2,2023-09-20 05:00:00+00:00,2023-09-21 12:00:00+00:00,0.0164,4.0,False,30.0
2023-09-21 13:00:00+00:00,BTCUSD,SHORT,continuation,52,3,5,7,5,15,4,5,4,3,1,26646.818333,D1_RESISTANCE,26472.69972,26913.286516,25506.614,2.193,0.0166,SL,-0.613,-1.0,1.095,False,168,3,2023-09-21 14:00:00+00:00,2023-09-28 14:00:00+00:00,-0.0108,5.0,False,25.0
2023-09-28 23:00:00+00:00,BTCUSD,LONG,continuation,61,25,5,7,3,10,3,3,1,3,1,26750.55,D1_SUPPORT,26963.625964,26559.171574,28379.216327,3.5,0.015,TP,2.187,-0.738,3.626,True,77,5,2023-09-29 02:00:00+00:00,2023-10-02 07:00:00+00:00,0.0147,0.0,False,34.6
2023-10-04 12:00:00+00:00,BTCUSD,LONG,continuation,59,25,5,10,1,5,4,4,1,3,1,26750.55,D1_SUPPORT,27514.87996,26483.0445,29762.488333,2.178,0.0375,TIMEOUT,-0.305,-0.946,0.756,False,240,3,2023-10-04 13:00:00+00:00,2023-10-14 13:00:00+00:00,0.0271,3.0,False,27.7
2023-10-16 18:00:00+00:00,BTCUSD,LONG,continuation,61,25,0,7,5,12,3,4,1,3,1,28460.916,D1_SUPPORT,28300.04223,27875.541597,29762.488333,3.445,0.015,TP,2.153,-0.544,3.64,True,83,5,2023-10-16 21:00:00+00:00,2023-10-20 08:00:00+00:00,0.0542,0.0,False,33.0
2023-10-21 21:00:00+00:00,BTCUSD,LONG,continuation,71,25,5,7,3,15,4,4,4,3,1,29796.418571,D1_SUPPORT,29924.34138,29475.476259,31114.2425,2.651,0.015,TP,1.657,-0.633,3.04,True,41,5,2023-10-21 23:00:00+00:00,2023-10-23 16:00:00+00:00,0.0873,0.0,False,62.6
